,ts_code,ann_date,end_date,bps,diluted_eps,diluted_roe,open_net_assets,operate_profit,total_assets,yoy_sales,yoy_tp
1933,603317.SH,20200305,20191231,,0.7436,18.9,,333719200.0,2157857700.0,,
1934,603323.SH,20200118,20191231,,0.51,8.47,,1002110000.0,125646270000.0,,
1935,603326.SH,20200310,20191231,,0.69,17.3,,192317800.0,1559090400.0,,
1936,603345.SH,20200222,20191231,,1.67,15.44,,468050700.0,5684551000.0,,
1937,603351.SH,20200310,20191231,,1.4,11.23,,158466100.0,1459234900.0,,
1938,603377.SH,20200226,20191231,,0.41,13.69,,234745600.0,4376814400.0,,
1939,603387.SH,20200213,20191231,,1.3,22.93,,399950000.0,2001126300.0,,
1940,603416.SH,20200118,20191231,,1.19,14.72,,190399000.0,1417364900.0,,
1941,603458.SH,20200328,20191231,,2.38,17.66,,508590400.0,5952625100.0,,
1942,603496.SH,20200228,20191231,,0.3376,8.72,,65042118.39,963416870.37,,
1943,603535.SH,20200225,20191231,,0.84,8.22,,139476831.31,2077563408.3,,
1944,603557.SH,20200313,20191231,,0.3124,9.08,,170716248.89,2583288920.5,,
1945,603602.SH,20200321,20191231,,0.24,5.58,,34872700.0,1210197500.0,,
1946,603617.SH,20200219,20191231,,0.52,13.28,,87213000.0,911113100.0,,
1947,603630.SH,20200417,20191231,,0.22,2.8,,51814100.0,1929322200.0,,
1948,603636.SH,20200211,20191231,,0.44,11.21,,255132800.0,3791816000.0,,
1949,603648.SH,20200320,20191231,,0.3211,7.14,,136283808.63,1958541520.31,,
1950,603656.SH,20200416,20191231,,0.42,6.9,,49792435.85,1055984640.45,,
1951,603660.SH,20200228,20191231,,0.1826,5.1,,75564500.0,2888338000.0,,
1952,603665.SH,20200326,20191231,,0.54,5.3,,66763784.89,1464752639.78,,
1953,603679.SH,20200310,20191231,,0.9261,14.64,,115077775.36,1221568477.29,,
1954,603689.SH,20200118,20191231,,0.67,10.62,,299500000.0,3406250000.0,,
1955,603701.SH,20200310,20191231,,0.3,8.67,,68234131.65,930468092.33,,
1956,603801.SH,20200303,20191231,,1.5071,17.63,,386590400.0,3103554300.0,,
1957,603856.SH,20200123,20191231,,0.8,12.55,,229296100.0,2086678700.0,,
1958,603866.SH,20200111,20191231,,1.0367,19.75,,862611300.0,5183175400.0,,
1959,603890.SH,20200314,20191231,,0.53,9.91,,167759991.66,2884933496.93,,
1960,603896.SH,20200219,20191231,,0.88,11.35,,127976458.23,1341511236.59,,
1961,603989.SH,20200118,20191231,,0.85,15.33,,381950700.0,3571039500.0,,
1962,688001.SH,20200227,20191231,,0.47,13.69,,188933487.52,2132142486.73,,
1963,688002.SH,20200218,20191231,,0.4928,12.79,,214641900.0,2544264700.0,,
1964,688003.SH,20200229,20191231,,0.5,8.92,,85802847.46,1901297348.58,,
1965,688005.SH,20200229,20191231,,0.23,2.61,,110646408.0,5880047330.09,,
1966,688006.SH,20200228,20191231,,0.77,19.48,,325075446.39,3695259883.99,,
1967,688007.SH,20200228,20191231,,0.46,15.1,,287812385.4,3139008137.44,,
1968,688008.SH,20200227,20191231,,0.88,17.66,,979214100.0,7780753500.0,,
1969,688009.SH,20200229,20191231,,0.38,12.77,,4979410200.0,97512591300.0,,
1970,688010.SH,20200228,20191231,,0.7,7.62,,108654400.0,2023945700.0,,
1971,688011.SH,20200228,20191231,,0.71,8.82,,56180356.29,1303904708.08,,
1972,688012.SH,20200228,20191231,,0.37,6.71,,197918900.0,4712211900.0,,
1973,688015.SH,20200225,20191231,,0.93,18.55,,138680400.0,3550678300.0,,
1974,688016.SH,20200228,20191231,,2.31,24.67,,164266500.0,1155709100.0,,
1975,688018.SH,20200228,20191231,,2.3196,18.3,,168893400.0,1725047400.0,,
1976,688019.SH,20200227,20191231,,1.44,11.34,,72904384.08,991330998.72,,
1977,688020.SH,20200222,20191231,,1.98,15.19,,160283724.42,1569587470.35,,
1978,688021.SH,20200226,20191231,,0.85,12.11,,56556100.0,1070571300.0,,
1979,688022.SH,20200229,20191231,,0.8,15.48,,77868860.19,1136826070.42,,
1980,688023.SH,20200226,20191231,,1.64,14.79,,94210039.51,2173794364.77,,
1981,688025.SH,20200229,20191231,,0.9,8.45,,71540300.0,1824080700.0,,
1982,688026.SH,20200228,20191231,,0.93,22.0,,80878000.0,401478600.0,,
1983,688028.SH,20200228,20191231,,0.88,10.66,,65092600.0,910309800.0,,
1984,688029.SH,20200228,20191231,,2.67,21.77,,351380700.0,2875259100.0,,
1985,688030.SH,20200227,20191231,,0.62,13.36,,94866200.0,1627194200.0,,
1986,688033.SH,20200229,20191231,,0.65,15.9,,323593200.0,2559737600.0,,
1987,688036.SH,20200226,20191231,,2.33,32.49,,2137636574.0,17766083470.31,,
1988,688037.SH,20200227,20191231,,0.46,12.48,,25966000.0,931108500.0,,
1989,688039.SH,20200228,20191231,,1.39,17.05,,92107905.27,1514244448.69,,
1990,688058.SH,20200228,20191231,,1.96,19.52,,69672100.0,961813700.0,,
1991,688066.SH,20200229,20191231,,0.58,10.44,,92868597.73,1520082032.68,,
1992,688068.SH,20200228,20191231,,0.67,10.34,,37782000.0,725109900.0,,
1993,688078.SH,20200226,20191231,,0.9,27.43,,57090700.0,574058100.0,,
1994,688080.SH,20200228,20191231,,1.45,19.97,,58293000.0,380694100.0,,
1995,688081.SH,20200327,20191231,,0.97,22.68,,63461830.27,843970159.13,,
1996,688088.SH,20200228,20191231,,0.55,12.47,,221603500.0,2746300700.0,,
1997,688089.SH,20200227,20191231,,1.31,21.17,,98149801.14,1296080808.03,,
1998,688090.SH,20200227,20191231,,1.21,12.74,,74635600.0,1308118900.0,,
1999,688098.SH,20200118,20191231,,0.2,8.01,,85311400.13,1448457915.08,,
2000,688099.SH,20200229,20191231,,0.43,9.59,,175406900.0,3333527600.0,,
2001,688100.SH,20200228,20191231,,0.48,15.1,,246011800.0,2480976400.0,,
2002,688101.SH,20200228,20191231,,1.07,16.42,,301467600.0,4215865300.0,,
2003,688108.SH,20200224,20191231,,0.22,11.35,,107059600.0,1205024300.0,,
2004,688111.SH,20200228,20191231,,1.09,22.72,,404436744.0,6832687905.0,,
2005,688116.SH,20200227,20191231,,0.59,12.26,,122192900.0,1743265300.0,,
2006,688118.SH,20200227,20191231,,0.69,12.85,,52948800.0,1092119400.0,,
2007,688122.SH,20200227,20191231,,0.39,7.43,,169627300.0,4807532800.0,,
2008,688123.SH,20200229,20191231,,1.05,25.7,,99951229.84,1413406492.65,,
2009,688128.SH,20200225,20191231,,0.69,18.96,,279060300.0,3540132100.0,,
2010,688138.SH,20200226,20191231,,0.34,11.57,,82280600.0,1286348100.0,,
2011,688139.SH,20200222,20191231,,0.73,13.06,,215748100.0,3039996700.0,,
2012,688158.SH,20200222,20191231,,0.06,1.22,,22407900.0,2200127700.0,,
2013,688159.SH,20200229,20191231,,0.85,12.11,,65326406.98,947229895.75,,
2014,688166.SH,20200226,20191231,,0.3,12.97,,121540200.0,1420744300.0,,
2015,688168.SH,20200226,20191231,,1.82,16.41,,81064400.0,1070590600.0,,
2016,688169.SH,20200228,20191231,,15.66,71.72,,924925800.0,1963415200.0,,
2017,688177.SH,20200227,20191231,,-2.96,-110.31,,-1025268400.0,1014930300.0,,
2018,688178.SH,20200229,20191231,,1.93,24.92,,137564000.0,1013267000.0,,
2019,688181.SH,20200227,20191231,,1.51,19.88,,129807530.05,1723663522.36,,
2020,688186.SH,20200227,20191231,,1.16,14.96,,170722828.15,2457699319.6,,
2021,688188.SH,20200222,20191231,,2.86,25.13,,251863600.0,2210893200.0,,
2022,688196.SH,20200218,20191231,,2.33,25.09,,219819000.0,2125525700.0,,
2023,688198.SH,20200228,20191231,,0.87,27.47,,72334425.89,788552145.5,,
2024,688199.SH,20200228,20191231,,2.85,21.61,,298903901.33,2969732872.38,,
2025,688200.SH,20200226,20191231,,2.27,28.53,,120019600.0,493553100.0,,
2026,688202.SH,20200226,20191231,,1.35,13.86,,77297200.0,1127793300.0,,
2027,688208.SH,20200226,20191231,,0.8174,29.78,,341302300.0,1507189000.0,,
2028,688218.SH,20200229,20191231,,0.58,12.77,,58872700.0,1249820400.0,,
2029,688233.SH,20200228,20191231,,0.64,22.16,,91070100.0,384648300.0,,
2030,688258.SH,20200229,20191231,,0.62,12.62,,44779100.0,945210800.0,,
2031,688266.SH,20200228,20191231,,-2.57,-464.17,,-440365300.0,315555300.0,,
2032,688268.SH,20200226,20191231,,0.86,13.28,,90965453.95,1431634101.3,,
2033,688278.SH,20200229,20191231,,0.18,12.1,,116067400.0,789825100.0,,
2034,688288.SH,20200228,20191231,,0.88,18.35,,74683159.41,964920187.46,,
2035,688298.SH,20200228,20191231,,0.91,37.16,,92073177.43,361219735.95,,
2036,688299.SH,20200227,20191231,,0.63,17.1,,150434600.0,2055163100.0,,
2037,688300.SH,20200228,20191231,,1.13,19.23,,85125509.22,1023726519.19,,
2038,688310.SH,20200228,20191231,,0.74,16.85,,51781300.0,804624000.0,,
2039,688321.SH,20200227,20191231,,0.0511,2.42,,21756600.0,1696226200.0,,
2040,688333.SH,20200228,20191231,,1.08,10.79,,60401000.0,1476721800.0,,
2041,688357.SH,20200225,20191231,,1.93,28.16,,83617300.0,1157027300.0,,
2042,688358.SH,20200229,20191231,,1.75,36.27,,120691100.0,1293142600.0,,
2043,688363.SH,20200228,20191231,,1.33,24.52,,692656000.0,5003329200.0,,
2044,688366.SH,20200228,20191231,,2.27,9.26,,435379500.0,6176136000.0,,
2045,688368.SH,20200227,20191231,,1.92,21.77,,98321700.0,1376926600.0,,
2046,688369.SH,20200227,20191231,,1.6,19.8,,109040900.0,1680474100.0,,
2047,688388.SH,20200227,20191231,,1.67,22.21,,382966000.0,2653761100.0,,
2048,688389.SH,20200221,20191231,,0.26,13.77,,113125786.49,1178961336.49,,
2049,688396.SH,20200226,20191231,,0.4559,8.78,,477761400.0,10095287700.0,,
2050,688398.SH,20200222,20191231,,1.24,25.34,,85903080.83,526732247.0,,
2051,688399.SH,20200226,20191231,,1.97,21.25,,101750100.0,1156024600.0,,
