,ts_code,trade_date,circ_mv,float_share,pb,pe
2372,600211.SH,20200417,377557.1223,14306.8254,2.9089,20.9498
2373,600212.SH,20200417,156579.3472,51169.7213,4.4098,
2374,600213.SH,20200417,166540.0,22000.0,8.2429,127.4004
2375,600215.SH,20200417,340404.0682,46503.288,1.3295,34.8383
2376,600216.SH,20200417,1651326.6935,96512.3725,2.1123,45.2979
2377,600217.SH,20200417,670006.6742,131891.0776,3.9095,22.3143
2378,600218.SH,20200417,333723.275,36875.5,1.6614,84.097
2379,600219.SH,20200417,2045553.9611,978733.9527,0.6354,15.3918
2380,600220.SH,20200417,397684.8927,178334.0326,1.7867,29.2445
2381,600221.SH,20200417,2564016.4256,1643600.2728,0.5415,
2382,600222.SH,20200417,358770.6762,57038.2633,2.7571,78.9673
2383,600223.SH,20200417,668646.624,100096.8,2.4384,19.4087
2384,600225.SH,20200417,244414.9147,93288.1354,2.5312,
2385,600226.SH,20200417,518145.9416,199286.9006,1.8398,57.5818
2386,600227.SH,20200417,389844.7618,127817.9547,1.6216,25.9449
2387,600228.SH,20200417,270278.4,24132.0,48.9637,
2388,600229.SH,20200417,485850.4389,70209.601,1.8124,13.961
2389,600230.SH,20200417,333197.5731,41186.3502,0.9404,3.3624
2390,600231.SH,20200417,620722.5344,277108.2743,0.8028,5.1841
2391,600232.SH,20200417,222113.5933,36471.8544,2.0048,87.4674
2392,600233.SH,20200417,3640763.9886,315764.4396,2.3656,19.1631
2393,600234.SH,20200417,201231.2047,20244.588,27.3837,119.1422
2394,600235.SH,20200417,160895.4,35130.0,1.2398,125.7254
2395,600236.SH,20200417,3484010.9885,788237.7802,2.3982,14.6097
2396,600237.SH,20200417,233084.6303,56436.9565,1.9039,244.577
2397,600238.SH,20200417,208260.7394,44500.158,3.1386,51.775
2398,600239.SH,20200417,439958.2131,160568.6909,1.123,8.953
2399,600241.SH,20200417,88803.1764,25156.7072,0.8278,
2400,600242.SH,20200417,300402.4289,41264.0699,1.5597,27.3908
2401,600243.SH,20200417,130777.3,43885.0,0.8974,
2402,600246.SH,20200417,1530236.93,205400.9302,2.0824,46.757
2403,600247.SH,20200417,88147.6992,33644.16,,118.8379
2404,600248.SH,20200417,257420.1531,65668.4064,1.2539,12.7891
2405,600249.SH,20200417,244750.0,55000.0,1.1832,
2406,600250.SH,20200417,143315.6228,25869.246,1.7917,9.2787
2407,600251.SH,20200417,496804.9911,78484.2008,2.3297,53.2096
2408,600252.SH,20200417,1198911.9657,347510.7147,1.8752,16.0938
2409,600255.SH,20200417,196424.8846,176959.3555,0.91,
2410,600256.SH,20200417,1762802.5556,675403.278,1.1387,10.1681
2411,600257.SH,20200417,186238.7918,48123.7188,1.4252,105.4593
2412,600258.SH,20200417,1437991.3226,97889.1302,1.6535,16.9305
2413,600259.SH,20200417,878546.4691,30180.2291,5.1151,199.1933
2414,600260.SH,20200417,1314360.8228,94899.6984,2.167,15.3194
2415,600261.SH,20200417,527113.3636,145210.293,1.4126,13.7077
2416,600262.SH,20200417,271830.0,17000.0,2.3368,23.791
2417,600265.SH,20200417,288285.8,12980.0,98.4743,475.8711
2418,600266.SH,20200417,1299389.568,188044.8,0.6046,6.2239
2419,600267.SH,20200417,1605679.4532,96553.1842,2.1586,
2420,600268.SH,20200417,593320.1694,63524.6434,2.7022,115.4091
2421,600269.SH,20200417,826734.083,233540.7014,0.5294,7.0754
2422,600271.SH,20200417,3561099.1767,185280.9145,3.2176,22.1247
2423,600272.SH,20200417,133280.0,16000.0,3.9315,92.1078
2424,600273.SH,20200417,1283669.2289,141373.2631,1.8679,10.6027
2425,600275.SH,20200417,113979.5413,50883.7238,8.4388,266.2347
2426,600276.SH,20200417,42630690.2624,441311.4934,17.2447,80.188
2427,600277.SH,20200417,1018885.7354,273894.0149,0.6628,11.3214
2428,600278.SH,20200417,467928.5981,52224.1739,1.1079,41.5425
2429,600279.SH,20200417,257780.5888,69295.8572,0.8129,27.7298
2430,600280.SH,20200417,213590.2862,114833.4872,1.5538,
2431,600281.SH,20200417,196501.5736,51440.2025,4.8594,
2432,600282.SH,20200417,1410330.7495,443500.2357,0.8398,5.4114
2433,600283.SH,20200417,374881.495,35299.5758,2.0506,64.6587
2434,600284.SH,20200417,658803.824,97025.6,1.0754,16.1353
2435,600285.SH,20200417,492290.3961,56780.8992,2.3842,20.2369
2436,600287.SH,20200417,239364.2486,43679.6074,1.1156,28.0165
2437,600288.SH,20200417,483974.4,43680.0,3.0567,95.5627
2438,600289.SH,20200417,239951.218,56592.2684,,
2439,600290.SH,20200417,120064.7547,75990.3511,0.2942,
2440,600291.SH,20200417,791378.6097,109306.4378,0.7273,20.957
2441,600292.SH,20200417,384161.9099,78081.689,0.7537,34.5883
2442,600293.SH,20200417,315559.4525,116014.5046,0.8058,13.1265
2443,600295.SH,20200417,465732.0,61200.0,0.8601,8.1042
2444,600297.SH,20200417,2911598.3283,811030.175,0.7756,8.991
2445,600298.SH,20200417,2975756.2852,82408.0943,5.9162,33.0089
2446,600299.SH,20200417,3438197.432,268190.1273,2.4919,34.6459
2447,600300.SH,20200417,560120.0,167200.0,2.0959,86.5483
2448,600301.SH,20200417,141559.1803,23514.814,4.3833,217.6598
2449,600302.SH,20200417,142210.0294,34600.9804,1.2198,50.1239
2450,600303.SH,20200417,259432.017,67560.4211,0.931,
2451,600305.SH,20200417,1495031.3352,78355.94,6.8222,49.0822
2452,600306.SH,20200417,82339.3501,17745.5496,,
2453,600307.SH,20200417,1077297.4769,626335.7424,0.9102,9.8593
2454,600308.SH,20200417,497381.1645,116756.1419,0.6236,6.917
2455,600309.SH,20200417,6281613.325,142375.642,3.2699,13.6748
2456,600310.SH,20200417,314554.5,82777.5,1.5437,20.7232
2457,600311.SH,20200417,165734.4,66560.0,3.6269,
2458,600312.SH,20200417,1316213.6697,135692.1309,1.4697,45.9681
2459,600313.SH,20200417,396545.4746,101939.7107,2.9229,231.5101
2460,600315.SH,20200417,1680806.1463,67124.8461,2.674,30.1711
2461,600316.SH,20200417,970973.0492,71711.4512,1.9559,117.1708
2462,600317.SH,20200417,1391691.3456,647298.3003,1.1273,13.7569
2463,600318.SH,20200417,412852.0,48400.0,3.4241,82.6674
2464,600319.SH,20200417,174839.076,31559.4,31.1293,562.64
2465,600320.SH,20200417,1079649.2398,332199.7661,1.1016,33.2514
2466,600321.SH,20200417,371595.3,151055.0,1.369,168.819
2467,600322.SH,20200417,280847.8,110570.0,0.5933,20.8472
2468,600323.SH,20200417,1522566.6038,76626.4018,2.3217,16.6837
2469,600325.SH,20200417,1418424.4683,210761.4366,1.0647,5.1169
2470,600326.SH,20200417,604038.388,86538.451,1.7736,13.4361
2471,600327.SH,20200417,336216.2168,88477.9518,0.9965,15.0741
2472,600328.SH,20200417,357871.3866,43803.1073,1.1443,25.5298
2473,600329.SH,20200417,771844.0557,56586.8076,2.0145,18.767
2474,600330.SH,20200417,763369.3492,99656.573,1.8771,47.0004
2475,600331.SH,20200417,461264.0,203200.0,2.0087,54.5852
2476,600332.SH,20200417,4439803.6169,140589.0949,2.1229,16.1005
2477,600333.SH,20200417,207081.3449,52961.9808,1.1876,
2478,600335.SH,20200417,540611.8394,102973.6837,0.7565,12.8587
2479,600336.SH,20200417,445079.6231,77675.3269,2.3956,65.5116
2480,600337.SH,20200417,718977.4584,172831.1198,1.6297,16.3273
2481,600338.SH,20200417,733196.5547,91421.0168,2.7379,8.1406
2482,600339.SH,20200417,1513032.9646,558314.7471,0.6479,15.843
2483,600340.SH,20200417,6375537.0253,297922.2909,1.6165,5.49
2484,600343.SH,20200417,528434.8561,63820.6348,2.4036,229.4645
2485,600345.SH,20200417,410850.0,19800.0,2.1254,17.6844
2486,600346.SH,20200417,6415230.8185,463193.5609,2.6833,9.7247
2487,600348.SH,20200417,1103895.0,240500.0,0.6275,5.5999
2488,600350.SH,20200417,2006256.1624,481116.5857,0.7074,6.815
2489,600351.SH,20200417,402710.012,77000.0023,1.3865,14.7332
2490,600352.SH,20200417,3903998.232,325333.186,1.6529,9.4956
2491,600353.SH,20200417,285453.0,54372.0,2.5743,50.6227
2492,600354.SH,20200417,217454.457,52780.208,4.0976,
2493,600355.SH,20200417,157468.544,49208.92,4.614,143.0021
2494,600356.SH,20200417,199552.5605,29873.1378,0.9156,22.3157
2495,600358.SH,20200417,161074.7945,50493.666,3.5729,
2496,600359.SH,20200417,254087.5381,38151.282,5.8178,
2497,600360.SH,20200417,751911.223,96029.5304,2.4578,71.2022
2498,600361.SH,20200417,267654.783,66580.7918,0.9799,32.0934
2499,600362.SH,20200417,2716498.8531,207524.7405,0.8594,18.3778
2500,600363.SH,20200417,618650.0663,44347.675,2.4003,27.2339
2501,600365.SH,20200417,140400.0,40000.0,2.0158,334.458
2502,600366.SH,20200417,601381.1424,98911.3721,1.4114,121.0485
2503,600367.SH,20200417,207625.6,29120.0,1.5987,18.3298
2504,600368.SH,20200417,424363.2896,112563.2068,0.9821,4.835
2505,600369.SH,20200417,2568524.6514,564510.9124,1.3398,113.2294
2506,600370.SH,20200417,243956.7344,79724.423,1.8164,44.4096
2507,600371.SH,20200417,310132.68,22506.0,6.5208,59.6039
2508,600372.SH,20200417,2352485.889,175952.5721,3.1808,42.3093
2509,600373.SH,20200417,1695184.7125,135506.3719,1.2708,10.4699
2510,600375.SH,20200417,246193.0845,55574.0597,0.8728,41.3853
2511,600376.SH,20200417,1720570.0164,257956.5242,0.7163,5.4336
2512,600377.SH,20200417,3841564.256,379976.6821,1.8406,11.6372
2513,600378.SH,20200417,535839.5055,29719.3292,2.7167,30.7889
2514,600379.SH,20200417,187224.2868,33020.1564,3.4276,42.3858
2515,600380.SH,20200417,2427809.8934,194692.0524,2.3444,27.1462
2516,600381.SH,20200417,278853.852,58706.0741,1.1844,40.7402
2517,600382.SH,20200417,372619.5093,60687.2165,0.6469,9.6001
2518,600383.SH,20200417,6212066.9951,451458.3572,1.2671,7.6707
2519,600385.SH,20200417,102083.277,14277.3814,19.2207,
2520,600386.SH,20200417,331430.4,80640.0,1.887,38.0269
2521,600387.SH,20200417,281728.494,38752.2,1.131,11.1672
2522,600388.SH,20200417,969628.35,106905.0,1.6681,12.1019
2523,600389.SH,20200417,572022.0,29700.0,2.9024,14.5887
2524,600390.SH,20200417,3279089.7196,449806.5459,0.9531,14.5779
2525,600391.SH,20200417,582678.3328,33012.9367,4.0988,
2526,600392.SH,20200417,1246168.6176,175516.7067,2.2932,43.5056
2527,600393.SH,20200417,285591.4045,98820.5552,1.1644,25.2778
2528,600395.SH,20200417,875522.4345,165505.1861,1.1925,8.0252
2529,600396.SH,20200417,435921.2178,147270.6817,1.959,64.6509
2530,600397.SH,20200417,222740.9735,98995.9882,2.9272,34.6571
2531,600398.SH,20200417,2833230.131,442001.5805,2.241,8.2009
2532,600399.SH,20200417,814477.3,197210.0,1.8197,26.9672
2533,600400.SH,20200417,944904.8282,253325.6912,2.2784,45.6334
2534,600403.SH,20200417,832002.7159,239081.2402,0.9728,12.7749
2535,600405.SH,20200417,302088.3946,55327.5448,2.897,
2536,600406.SH,20200417,6180897.0666,293489.8892,3.4396,23.3869
2537,600408.SH,20200417,236598.0,100680.0,1.4368,2.8845
2538,600409.SH,20200417,1051258.3692,203732.2421,0.9586,6.716
2539,600410.SH,20200417,1340466.9273,109874.3383,2.6876,
2540,600415.SH,20200417,1812590.3206,544321.4176,1.4407,16.7425
2541,600416.SH,20200417,945834.325,94583.4325,3.5772,
2542,600418.SH,20200417,935296.1858,189331.2117,0.7221,88.223
2543,600419.SH,20200417,312918.2276,26859.9337,2.1712,27.4049
2544,600420.SH,20200417,1020784.6858,102694.6364,1.3932,15.552
2545,600421.SH,20200417,236089.2,19560.0,,
2546,600422.SH,20200417,786541.1002,75994.3092,1.8328,17.3358
2547,600423.SH,20200417,232420.2526,79869.5026,1.3641,5.9549
2548,600425.SH,20200417,532212.9732,137879.0086,1.144,24.132
2549,600426.SH,20200417,2663822.109,162032.975,1.8791,10.9017
2550,600428.SH,20200417,680488.2944,214665.0771,0.6929,79.0654
2551,600429.SH,20200417,781724.9764,149755.7426,1.5205,43.344
2552,600433.SH,20200417,405549.6263,127131.5443,1.5213,23.8103
2553,600435.SH,20200417,1142308.44,148932.0,5.3631,230.6213
2554,600436.SH,20200417,8135129.2596,60331.721,12.3862,71.1777
2555,600438.SH,20200417,5497030.9869,428785.5684,2.5772,27.2299
2556,600439.SH,20200417,315823.9378,113198.544,1.1221,13.4873
2557,600444.SH,20200417,140857.8986,14642.1932,2.3984,29.0077
2558,600446.SH,20200417,1482026.6107,85321.0484,8.4903,
2559,600448.SH,20200417,263010.3888,51469.7434,1.8071,127.6304
2560,600449.SH,20200417,672322.5451,47818.1042,1.2042,8.744
2561,600452.SH,20200417,631904.0,31360.0,3.4072,15.928
2562,600455.SH,20200417,150024.116,6245.8,10.0499,85.8184
2563,600456.SH,20200417,1029195.5544,43026.57,2.7561,42.8813
2564,600458.SH,20200417,565972.6972,80279.8152,1.2614,105.0379
2565,600459.SH,20200417,621107.6676,43770.8011,1.9747,39.5246
2566,600460.SH,20200417,1933978.819,131206.1614,5.6445,113.4547
2567,600461.SH,20200417,556663.5056,78959.3625,1.4425,19.8915
2568,600462.SH,20200417,83269.68,53378.0,,
2569,600463.SH,20200417,180600.0,30000.0,1.435,
2570,600466.SH,20200417,1857958.2776,301616.6035,1.2187,5.3713
2571,600467.SH,20200417,376936.5304,146099.4304,1.2249,60.7605
2572,600468.SH,20200417,567678.8892,112189.5038,3.4111,120.4612
2573,600469.SH,20200417,273332.8259,56241.3222,1.3036,13.2542
2574,600470.SH,20200417,160131.2,52160.0,1.1042,
2575,600475.SH,20200417,153561.5575,14049.5478,1.2271,14.5806
2576,600476.SH,20200417,202948.2,16107.0,9.7657,1241.5461
2577,600477.SH,20200417,872204.9256,215359.2409,2.4958,18.6017
2578,600478.SH,20200417,624007.1547,160413.1503,2.4055,296.0891
2579,600479.SH,20200417,383771.0263,41850.7117,1.762,13.0395
2580,600480.SH,20200417,534423.0619,54532.9655,1.1753,19.7586
2581,600481.SH,20200417,484922.2308,162725.5808,2.1407,23.5965
2582,600482.SH,20200417,1456962.8514,86982.8568,1.085,21.0688
2583,600483.SH,20200417,1253882.474,155183.4745,1.054,11.9371
2584,600485.SH,20200417,250140.0055,189500.0042,,
2585,600486.SH,20200417,2312155.7451,30989.8907,4.6067,25.8233
2586,600487.SH,20200417,3131452.7688,186174.362,2.3756,12.9741
2587,600488.SH,20200417,468757.8077,97657.8766,1.7949,36.0761
2588,600489.SH,20200417,2985233.6685,345113.7189,2.1805,152.3483
2589,600490.SH,20200417,568835.8328,157136.9704,1.2294,40.4242
2590,600491.SH,20200417,1317121.5993,152975.7955,1.2851,14.2826
2591,600493.SH,20200417,138992.0,27200.0,1.8789,45.4173
2592,600495.SH,20200417,549726.8531,120819.0886,1.7232,91.5009
2593,600496.SH,20200417,561885.6144,151044.52,1.3055,37.0633
2594,600497.SH,20200417,1538633.6524,430989.8186,1.2189,23.3883
2595,600498.SH,20200417,3592017.7008,110693.9199,3.7087,45.0294
2596,600499.SH,20200417,616809.9087,141146.4322,1.4396,
2597,600500.SH,20200417,1416240.3149,270791.6472,1.2317,15.85
2598,600501.SH,20200417,376627.5384,42128.36,1.9268,
2599,600502.SH,20200417,369756.3893,91073.0023,0.9822,8.7356
2600,600503.SH,20200417,493505.32,160229.0,1.3191,248.9247
2601,600505.SH,20200417,355453.3125,36456.75,3.0155,56.3965
2602,600506.SH,20200417,129686.6345,14770.6873,4.6642,286.4238
2603,600507.SH,20200417,1120078.0604,206656.4687,1.7868,6.8326
2604,600508.SH,20200417,578174.4,72271.8,0.5862,10.0638
2605,600509.SH,20200417,279860.2451,90569.6586,0.5653,71.8131
2606,600510.SH,20200417,856523.7305,104709.5025,1.0375,12.9425
2607,600511.SH,20200417,988132.9531,27764.3426,2.5484,16.7422
2608,600512.SH,20200417,582000.6308,159890.2832,1.2296,227.2553
2609,600513.SH,20200417,353680.3185,28545.627,3.6367,48.5094
2610,600515.SH,20200417,789348.5942,165829.5366,0.5999,9.8651
2611,600516.SH,20200417,2479317.8399,271855.0263,1.6642,4.433
2612,600517.SH,20200417,979153.1682,135616.7823,2.149,1979.3373
2613,600518.SH,20200417,1366723.9595,440878.6966,0.6178,13.5827
2614,600519.SH,20200417,154009850.28,125619.78,12.2954,43.7483
2615,600520.SH,20200417,131021.61,15843.0,3.2065,259.7663
2616,600521.SH,20200417,3442307.9318,125083.8638,6.5497,338.4811
2617,600522.SH,20200417,3345134.3463,306611.7641,1.6677,15.7673
2618,600523.SH,20200417,535359.1215,40404.462,2.1073,39.6519
2619,600525.SH,20200417,659416.4518,130577.5152,1.4638,59.0522
2620,600526.SH,20200417,339390.8966,54740.4672,1.6907,37.4401
2621,600527.SH,20200417,507722.5839,120313.4085,2.6095,68.8782
2622,600528.SH,20200417,1823046.9038,183774.8895,1.2867,13.5487
2623,600529.SH,20200417,2046094.0819,59496.7747,5.4606,57.12
2624,600530.SH,20200417,263640.0,78000.0,2.6272,
2625,600531.SH,20200417,440458.0241,109024.2634,1.3274,33.4814
2626,600532.SH,20200417,207974.4852,51606.572,1.2383,186.0758
2627,600533.SH,20200417,339150.0,105000.0,0.84,15.5846
2628,600535.SH,20200417,2191853.3658,151266.6229,1.971,14.1852
2629,600536.SH,20200417,3554917.277,49456.2782,18.4606,320.8143
2630,600537.SH,20200417,349378.7026,117635.9268,0.974,50.9288
2631,600538.SH,20200417,384059.78,46440.1185,6.0824,
2632,600539.SH,20200417,142830.0,23000.0,3.2691,142.1417
2633,600540.SH,20200417,210973.6442,47092.3313,3.3655,103.6014
2634,600543.SH,20200417,166982.4,32112.0,1.4316,61.2861
2635,600545.SH,20200417,609385.2866,112432.7097,2.1403,12.6783
2636,600546.SH,20200417,2006245.6137,198245.614,3.1308,91.1493
2637,600547.SH,20200417,7979871.6828,219649.6472,4.8718,87.3298
2638,600548.SH,20200417,1317175.4296,143327.0326,1.0907,8.0182
2639,600549.SH,20200417,1604298.7142,140604.62,2.1538,61.5422
2640,600550.SH,20200417,888537.4918,153460.7067,15.0692,
2641,600551.SH,20200417,381392.2732,50582.5296,0.8359,11.5716
2642,600552.SH,20200417,418608.4336,76388.4003,1.6886,97.176
2643,600555.SH,20200417,223905.0,97350.0,2.25,
2644,600556.SH,20200417,569863.4739,34875.3656,28.4996,106.181
2645,600557.SH,20200417,876818.8068,57496.3152,2.297,17.8334
2646,600558.SH,20200417,271974.2638,89760.4831,1.4038,43.786
2647,600559.SH,20200417,768886.4788,87672.3465,2.4935,22.4598
2648,600560.SH,20200417,206872.0875,22364.55,2.6662,98.4824
2649,600561.SH,20200417,122799.152,23706.4,0.8643,48.8187
2650,600562.SH,20200417,896807.3861,62235.0719,4.9626,215.5721
2651,600563.SH,20200417,1096425.0,22500.0,4.1654,24.0473
2652,600565.SH,20200417,670363.6884,236877.6284,0.8437,6.7809
2653,600566.SH,20200417,1831138.3715,81492.5844,3.0501,11.2826
2654,600567.SH,20200417,1406230.5411,459552.4644,1.0113,4.3892
2655,600568.SH,20200417,228482.45,156494.8288,0.7226,
2656,600569.SH,20200417,514642.1651,239368.4489,0.6172,3.3262
2657,600570.SH,20200417,7646760.0544,80314.6734,20.0693,118.4864
2658,600571.SH,20200417,402657.7749,43111.1108,4.3279,149.4043
2659,600572.SH,20200417,1468639.2475,266057.8347,2.7123,18.3176
2660,600573.SH,20200417,151500.0,25000.0,1.3223,81.9037
2661,600575.SH,20200417,874408.7396,388626.1065,0.9438,21.0155
2662,600576.SH,20200417,234753.513,61940.2409,1.2193,164.5347
2663,600577.SH,20200417,582185.7729,192140.5191,1.6389,13.3014
2664,600578.SH,20200417,1909325.8513,674673.4457,0.8179,21.4134
2665,600579.SH,20200417,262686.3514,41044.7424,1.026,29.6452
2666,600580.SH,20200417,1436313.0781,129865.5586,2.1337,22.5992
2667,600581.SH,20200417,475198.3397,153289.787,1.1092,6.7835
2668,600582.SH,20200417,1220883.7231,413858.8892,0.7458,12.696
2669,600583.SH,20200417,2356582.1084,442135.48,1.0399,843.8437
2670,600584.SH,20200417,2214297.93,98457.0,2.9286,
2671,600585.SH,20200417,23282268.7124,399970.2579,2.2457,9.1827
2672,600586.SH,20200417,402913.14,142877.0,0.9623,51.3958
2673,600587.SH,20200417,757710.4025,40346.6668,1.8393,335.0014
2674,600588.SH,20200417,11241780.0252,249318.6965,15.7334,95.4564
2675,600589.SH,20200417,434388.5344,70403.3281,1.2464,28.2652
2676,600590.SH,20200417,496375.4204,84417.5885,1.2255,19.4289
2677,600592.SH,20200417,535002.2316,39955.3571,2.8102,60.9674
2678,600593.SH,20200417,531944.0,12880.0,9.1482,92.2616
2679,600594.SH,20200417,422097.3042,79192.74,1.1524,
2680,600595.SH,20200417,351791.1614,174154.0403,1.2787,
2681,600596.SH,20200417,589911.2074,69483.0633,1.0455,4.8548
2682,600597.SH,20200417,1434881.9545,122430.2009,2.6159,41.9918
2683,600598.SH,20200417,2764292.2585,177767.9909,4.158,32.5741
2684,600599.SH,20200417,107070.0,16600.0,1.6389,
2685,600600.SH,20200417,3239477.8871,69591.3617,3.2803,33.955
2686,600601.SH,20200417,726508.9885,219489.1204,2.5635,131.8941
2687,600602.SH,20200417,751328.8158,103346.4671,2.4239,36.5231
2688,600603.SH,20200417,312942.3002,51555.5684,1.178,9.3422
2689,600604.SH,20200417,993663.0916,140745.4804,2.1074,62.6821
2690,600605.SH,20200417,153975.0986,14734.4592,2.166,66.744
2691,600606.SH,20200417,6692484.9118,1216815.4385,0.8376,5.8836
2692,600608.SH,20200417,145177.3771,31837.1441,26.1136,
2693,600609.SH,20200417,523387.5562,109266.7132,12.5248,64.8083
2694,600611.SH,20200417,575300.422,156331.6364,0.9234,8.8664
2695,600612.SH,20200417,1253851.477,31710.963,2.9465,17.1718
2696,600613.SH,20200417,346548.3441,47931.9978,1.4742,36.3963
2697,600614.SH,20200417,161729.1794,151148.7658,1.8704,
2698,600615.SH,20200417,153476.8475,18762.4508,2.4401,164.8175
2699,600616.SH,20200417,234666.3516,51461.9192,1.2037,
2700,600617.SH,20200417,359743.3929,97491.4344,1.0584,87.5028
2701,600618.SH,20200417,578876.4615,74983.9976,1.9931,8.4775
2702,600619.SH,20200417,476773.5175,58214.1047,1.6042,25.3532
2703,600620.SH,20200417,399646.0798,68667.7113,1.5832,59.5323
2704,600621.SH,20200417,894402.7934,53525.0026,2.8555,275.9696
2705,600622.SH,20200417,559382.6549,149968.5402,0.8965,6.3461
2706,600623.SH,20200417,1001861.8585,186219.6763,0.6213,6.2678
2707,600624.SH,20200417,585428.7686,68471.201,4.985,136.8283
2708,600626.SH,20200417,404078.4235,80815.6847,1.1622,34.035
2709,600628.SH,20200417,773662.9593,64687.5384,1.7942,211.2409
2710,600629.SH,20200417,406102.7605,51864.9758,1.4578,15.8701
2711,600630.SH,20200417,319071.0593,42486.1597,1.7434,84.6951
2712,600633.SH,20200417,1199071.9607,130192.3953,1.5129,25.0668
2713,600634.SH,20200417,71966.5101,57573.2081,,
2714,600635.SH,20200417,1001379.7535,241879.1675,1.5159,23.2169
2715,600636.SH,20200417,504144.8063,44693.6885,1.7247,9.2827
2716,600637.SH,20200417,3117438.6835,341450.0201,1.0981,15.4679
2717,600638.SH,20200417,343432.3609,67339.6786,0.7707,6.0042
2718,600639.SH,20200417,1092554.1634,85023.6703,1.4531,14.7608
