,ts_code,ann_date,f_ann_date,end_date,accounts_receiv,cap_rese,intan_assets,total_cur_assets,total_cur_liab,total_share,undistr_porfit
565,300228.SZ,20200418,20200418,20191231,432403065.75,867708472.86,189878925.59,2132056681.61,2024098002.92,472741642.0,41056527.0
566,300231.SZ,20200229,20200229,20191231,571734988.43,621241202.45,13428784.5,1923423037.45,1251316786.82,442100220.0,317825892.18
567,300234.SZ,20200324,20200324,20191231,257551399.48,414631762.71,51031225.38,945464979.02,352494185.41,289534588.0,262016164.07
568,300235.SZ,20200408,20200408,20191231,21942273.76,281747580.52,2321512.53,458380657.41,28836462.47,167831090.0,153518350.82
569,300237.SZ,20200420,20200420,20191231,1150992039.02,292429253.68,138976804.98,8640033761.37,5395850325.54,1453072510.0,1758736108.03
570,300240.SZ,20200414,20200414,20191231,595701546.69,198537261.5,219066399.42,1460534816.81,1178278489.78,365559750.0,498384233.77
571,300241.SZ,20200418,20200418,20191231,459174260.21,350061854.16,69997294.26,1082778095.84,788184976.87,534744963.0,278437858.39
572,300242.SZ,20200408,20200408,20191231,1129238786.19,1236727076.05,4331615.08,1987757090.82,1386479348.51,634555224.0,-841739561.5
573,300244.SZ,20200411,20200411,20191231,3330081172.25,1602334838.03,76666794.01,6705378601.01,4278352207.78,620458296.0,1714837866.8
574,300248.SZ,20200416,20200416,20191231,480397511.15,557836882.22,67540762.12,1469961272.71,512394425.01,481092495.0,563237327.12
575,300251.SZ,20200417,20200417,20191231,433620701.58,2003806588.51,2489031.41,4802184415.82,1955561036.5,2933608432.0,3747626523.99
576,300253.SZ,20200404,20200404,20191231,1483206697.65,751615777.4,381856901.72,2605953713.12,1106194376.98,1641069856.0,1338202473.95
577,300259.SZ,20200416,20200416,20191231,442459136.26,47477290.22,129120591.83,2066111309.93,508602554.76,1175657958.0,871158928.07
578,300265.SZ,20200418,20200418,20191231,786455701.75,195745485.66,146217112.24,1730364072.4,1049494194.25,337500000.0,441823142.79
579,300271.SZ,20200319,20200319,20191231,1103020902.46,2937323945.19,371703001.49,4481581862.72,1294526511.35,809390723.0,2199315334.8
580,300275.SZ,20200418,20200418,20191231,202584857.24,245052678.37,30473414.59,349792578.52,229633740.69,168114000.0,70487482.88
581,300285.SZ,20200317,20200317,20191231,874850783.87,1110422603.67,141826175.08,1964058742.16,731044466.22,963341059.0,1434778748.43
582,300286.SZ,20200313,20200313,20191231,87587288.49,120474388.77,33118415.83,831570148.6,361206928.79,215015625.0,425884247.6
583,300287.SZ,20200418,20200418,20191231,1717111113.07,3311298235.71,59394333.34,2993461667.85,1125972058.3,1435273808.0,-952932313.13
584,300289.SZ,20200403,20200403,20191231,293728424.9,242743469.6,50849339.27,748604886.84,170582875.87,421051985.0,603297792.43
585,300295.SZ,20200418,20200418,20191231,59990839.62,284222752.49,4027381.87,2122757164.75,1093781103.62,192625800.0,696985292.96
586,300296.SZ,20200410,20200410,20191231,3092454948.39,2064814255.45,609516803.08,10744178813.2,5876839228.1,2542876576.0,3854285048.19
587,300298.SZ,20200415,20200415,20191231,288318032.28,1209723653.01,163153547.2,1286892411.07,400172016.08,565314734.0,639893269.6
588,300304.SZ,20200403,20200403,20191231,261678705.72,374765427.89,34228354.57,1941059523.51,547062851.09,866036018.0,642422980.33
589,300305.SZ,20200410,20200410,20191231,138737120.02,590194486.32,28214855.8,1212426876.16,224447630.95,288753000.0,533396253.33
590,300310.SZ,20200307,20200307,20191231,706216917.64,2240864883.8,20566115.71,2097220078.32,803415196.3,881658531.0,-1381271557.76
591,300314.SZ,20200410,20200410,20191231,17807845.76,175534430.38,28689978.87,677886042.32,133479545.28,288000000.0,307410041.97
592,300320.SZ,20200328,20200328,20191231,966829023.61,362544130.26,92374682.31,1901254739.02,988577091.84,601234191.0,629164571.57
593,300322.SZ,20200229,20200229,20191231,460513365.35,2024200.13,40365606.67,1131748047.0,1034500815.12,406769850.0,209875008.31
594,300323.SZ,20200403,20200403,20191231,908391236.26,3774779091.59,650064681.88,5394655411.65,4799823477.03,1092161429.0,-132936173.15
595,300327.SZ,20200331,20200331,20191231,138849711.83,323921459.56,20888674.14,1126113860.47,201115956.8,254058596.0,318833254.53
596,300330.SZ,20200410,20200410,20191231,173172432.11,190313606.62,982171.37,491570751.18,223518491.9,168000000.0,1449513.02
597,300341.SZ,20200414,20200414,20191231,285167399.88,61760.89,66880511.9,1108947006.71,270915751.74,510163336.0,441061445.85
598,300342.SZ,20200325,20200325,20191231,343003697.12,426482103.55,82218947.01,1108154789.8,408629564.81,431844272.0,561555907.88
599,300345.SZ,20200324,20200324,20191231,55915223.77,246569785.35,22475165.08,311092870.14,73441498.86,441295483.0,-215972720.52
600,300347.SZ,20200417,20200417,20191231,1074722160.03,1708303157.96,96448963.95,3369959755.85,1790692296.66,749507599.0,1795964348.32
601,300354.SZ,20200414,20200414,20191231,65472709.87,103808342.49,16530747.45,275348469.4,30558977.22,138320201.0,121927096.32
602,300357.SZ,20200328,20200328,20191231,133508513.41,128194388.22,65289866.4,1050003417.09,60029605.8,523584000.0,494301203.17
603,300358.SZ,20200328,20200328,20191231,709793328.97,1091467562.97,124121072.36,2994265136.68,1943910720.91,467887363.0,742129201.1
604,300363.SZ,20200328,20200328,20191231,349327984.08,1589183648.03,84797655.76,1926515561.1,647192709.16,542747533.0,899598866.18
605,300371.SZ,20200409,20200409,20191231,164160844.25,124163374.13,65139946.3,476859248.64,96638087.25,167822200.0,383292519.24
606,300373.SZ,20200418,20200418,20191231,621051219.8,1041473249.48,106875146.51,1730149084.06,792947561.63,472133293.0,948345917.44
607,300375.SZ,20200331,20200331,20191231,356042312.05,504945091.21,127905548.74,1323721590.79,507622948.03,748743376.0,841289456.22
608,300376.SZ,20200411,20200411,20191231,3429029250.77,287979188.57,135051682.53,6554413417.5,5282860631.33,2319825036.0,2451105677.33
609,300378.SZ,20200417,20200417,20191231,151874438.7,645433862.5,125656088.34,1216327603.27,851347766.34,266018953.0,463561518.46
610,300382.SZ,20200410,20200410,20191231,360310796.12,89730773.44,55948735.94,1459565813.02,866199357.45,564569415.0,275203015.37
611,300383.SZ,20200417,20200417,20191231,1928255691.2,4479870089.55,489616762.59,3604075587.1,1968998137.39,1542627179.0,2232515495.01
612,300385.SZ,20200415,20200415,20191231,686315557.35,512552180.08,109231321.18,1889431036.03,1477491048.55,208216208.0,436758566.7
613,300389.SZ,20200410,20200410,20191231,594885909.06,91864538.34,38659049.58,1668061212.78,954997476.76,319802313.0,821797874.35
614,300395.SZ,20200403,20200403,20191231,220094976.72,818059274.23,54098858.27,1446532522.78,204565122.37,338046344.0,659004075.73
615,300397.SZ,20200410,20200410,20191231,351566991.78,523334910.16,181391156.24,956003130.83,501005786.1,240000000.0,331920322.94
616,300398.SZ,20200324,20200324,20191231,466395347.95,987801248.88,293905612.54,2393417404.93,1764747817.52,517642028.0,914744478.19
617,300401.SZ,20200228,20200228,20191231,63074680.9,159350664.65,171379930.89,1012589294.02,332882613.29,479288315.0,1088877290.23
618,300403.SZ,20200229,20200229,20191231,197451489.6,178459148.55,118374918.65,709233787.54,248280328.06,603000000.0,463928339.95
619,300406.SZ,20200326,20200326,20191231,552279081.75,64018133.47,6783780.32,1059911347.14,155968148.4,501787943.0,1286916328.41
620,300408.SZ,20200324,20200324,20191231,688288122.05,384405501.21,326426816.67,5298255011.02,479357404.21,1743163022.0,4669684360.72
621,300414.SZ,20200331,20200331,20191231,189672891.07,119091116.54,13670431.46,858099989.46,119461575.09,324733466.0,389702766.95
622,300416.SZ,20200410,20200410,20191231,450018931.53,306771040.03,110179291.53,1330590295.08,1260212356.56,135577527.0,371829920.06
623,300423.SZ,20200417,20200417,20191231,1107237853.21,1833562838.56,69047796.17,5625416442.48,4372930979.81,499308190.0,1151999138.2
624,300428.SZ,20200416,20200416,20191231,1211913525.62,1450682259.02,396719396.35,4132764416.29,2324711512.45,578369253.0,1604808963.85
625,300436.SZ,20200326,20200326,20191231,50289922.27,178270643.57,130311303.43,197980889.74,232552752.83,140000000.0,203268713.31
626,300443.SZ,20200229,20200229,20191231,387467521.47,683721404.84,75540774.39,1258067677.15,215245736.77,238056802.0,901252004.56
627,300451.SZ,20200326,20200326,20191231,870613174.07,990347545.13,169265048.15,1640906616.35,957534728.4,739751425.0,861894675.51
628,300453.SZ,20200328,20200328,20191231,119766583.75,98791539.29,64598725.71,441218579.53,401910887.42,262705000.0,286392442.8
629,300454.SZ,20200415,20200415,20191231,393988167.91,2426677998.19,271160960.96,2670833309.83,2223464343.64,408943550.0,1653042553.4
630,300458.SZ,20200402,20200402,20191231,35422742.84,628918015.09,78950287.92,2180087926.93,347995114.4,330610757.0,1082600473.57
631,300463.SZ,20200417,20200417,20191231,1919773391.38,443845985.16,105497624.62,3506312932.77,1819416643.15,557699240.0,2023190185.43
632,300468.SZ,20200331,20200331,20191231,175895620.78,536524182.26,31748992.45,723441604.32,92617712.36,188968261.0,366402740.11
633,300471.SZ,20200420,20200420,20191231,225874438.45,673437654.34,30306744.23,684195441.64,526765696.62,364720000.0,90788353.32
634,300479.SZ,20200331,20200331,20191231,267797593.39,263243353.99,47745099.57,573847161.51,233434596.62,169287237.0,164617016.9
635,300480.SZ,20200328,20200328,20191231,171442481.24,243159155.89,67389638.62,542756227.28,130491995.93,191802931.0,267277888.81
636,300481.SZ,20200327,20200327,20191231,109488660.79,203054845.96,89156147.74,594315237.56,81738862.05,257059500.0,350723074.76
637,300482.SZ,20200331,20200331,20191231,418636902.41,863072496.06,156377355.03,1740722271.81,443399292.2,342693153.0,949497850.66
638,300483.SZ,20200317,20200317,20191231,230401399.3,1717711262.77,2615803425.87,1093227437.89,1896110499.31,123219968.0,209210995.11
639,300485.SZ,20200416,20200416,20191231,153857110.96,845397251.87,74731037.5,1630802901.0,88061644.3,484166000.0,1202512768.0
640,300488.SZ,20200331,20200331,20191231,121003156.79,238411289.92,65489627.94,422950238.81,108737207.42,166084830.0,551317223.77
641,300493.SZ,20200416,20200416,20191231,307324749.72,84841736.69,1278216.94,744185557.87,217440594.02,477068962.0,138962414.81
642,300496.SZ,20200227,20200227,20191231,657837010.78,644651616.14,256979642.08,1530554945.48,793460689.58,402515097.0,734892565.18
643,300497.SZ,20200409,20200409,20191231,140070212.83,393809598.52,113940446.75,1390045017.78,725276166.15,273271638.0,717263225.52
644,300505.SZ,20200229,20200229,20191231,45821573.36,419025579.4,95880985.91,610274955.81,239990738.98,100526122.0,358107289.16
645,300508.SZ,20200417,20200417,20191231,19555136.96,166042648.21,44567816.18,419151061.52,65923391.9,90912000.0,247479798.53
646,300520.SZ,20200331,20200331,20191231,480901244.2,969481803.41,49001161.09,1494590798.77,957762712.73,250384762.0,331170292.57
647,300522.SZ,20200403,20200403,20191231,49824951.48,254864008.75,31414688.84,480715046.37,59554034.57,120981000.0,285476028.67
648,300528.SZ,20200408,20200408,20191231,406360117.61,859968581.35,26581470.5,1863039234.89,1181351359.39,372608054.0,93520351.52
649,300529.SZ,20200402,20200402,20191231,158296214.39,606053803.95,48050684.1,1559743764.66,262633102.43,418663360.0,958670283.98
650,300531.SZ,20200415,20200415,20191231,211416353.47,483182182.4,33782213.93,1206150296.42,614948091.36,312665317.0,424931373.94
651,300532.SZ,20200331,20200331,20191231,480358863.08,201358649.56,13305261.44,1408717017.28,909009912.1,275034744.0,266953625.01
652,300534.SZ,20200409,20200409,20191231,172107676.06,231488192.99,52154235.54,279260753.72,66880297.94,303345000.0,166813238.0
653,300536.SZ,20200410,20200410,20191231,166134036.78,8161767.94,464071.27,1281597107.51,781367062.99,293288133.0,275548723.78
654,300538.SZ,20200417,20200417,20191231,464370688.08,113801838.22,1423225.38,827409226.28,448741226.38,151629768.0,175653297.3
655,300543.SZ,20200418,20200418,20191231,192925840.33,286335908.34,26441058.98,973909310.9,463339626.52,121437400.0,319800969.4
656,300548.SZ,20200417,20200417,20191231,102539135.02,249540681.21,10453632.44,515445056.45,138720240.53,83370000.0,252167913.73
657,300552.SZ,20200411,20200411,20191231,1346184636.45,412846810.62,20905098.87,2739840220.7,1366281382.05,109937600.0,1052471778.56
658,300553.SZ,20200410,20200410,20191231,58906300.84,164693429.83,5458316.23,275461168.52,39919456.98,48000000.0,103014985.79
659,300554.SZ,20200323,20200323,20191231,78611243.84,218982010.13,21781317.54,495172947.81,409506477.67,93600000.0,169268111.73
660,300559.SZ,20200410,20200410,20191231,181909395.19,149930020.96,37712902.69,1001358363.69,237244364.48,266353495.0,503672330.63
661,300563.SZ,20200317,20200317,20191231,165522337.37,158945510.67,44156058.26,403758522.1,163000803.34,80000000.0,256959134.79
662,300570.SZ,20200331,20200331,20191231,76548157.7,512408251.62,57330557.35,1176878164.99,158499121.06,229996800.0,471873427.01
663,300573.SZ,20200420,20200420,20191231,93004565.56,256232266.73,23842694.19,281775595.63,221068434.34,82430000.0,213554851.62
664,300575.SZ,20200320,20200320,20191231,143305536.14,413237134.72,63007953.82,1069174563.07,649212457.59,132030000.0,643387137.29
665,300577.SZ,20200420,20200420,20191231,406651764.21,73262545.27,46229568.78,1481292351.44,1054032859.52,217414785.0,498177323.57
666,300579.SZ,20200326,20200326,20191231,269710307.21,147377810.54,10181281.49,1169976140.6,622103994.55,180000000.0,311571327.19
667,300580.SZ,20200326,20200326,20191231,360366898.18,680496614.99,115992164.59,793511953.41,293444524.76,200000000.0,561277770.72
668,300582.SZ,20200417,20200417,20191231,247995038.85,501220104.45,79679628.94,616898190.67,556020335.4,198000000.0,351159835.54
669,300584.SZ,20200409,20200409,20191231,92151489.63,212459559.4,21762782.7,343167421.99,205634804.62,120000000.0,281871527.61
670,300588.SZ,20200410,20200410,20191231,461676995.78,65210791.12,11742895.81,775737571.13,513090100.25,163251500.0,191111797.75
671,300592.SZ,20200417,20200417,20191231,342034582.6,169762696.03,25516281.99,872396344.36,561238993.04,122381100.0,215107036.42
672,300595.SZ,20200410,20200410,20191231,98732148.86,231834014.7,8007793.3,1232762731.56,157937428.37,404638680.0,641560747.19
673,300596.SZ,20200415,20200415,20191231,358723685.15,915123220.53,194853156.19,1376106804.69,974561502.92,205010420.0,732863677.71
674,300598.SZ,20200415,20200415,20191231,330106042.36,193121982.51,23663607.83,472797988.28,197157728.86,80000000.0,333473848.9
675,300612.SZ,20200417,20200417,20191231,193378696.98,200032062.25,38242214.91,405733239.5,147402414.08,162000000.0,65343081.35
676,300616.SZ,20200418,20200418,20191231,55521251.01,1504652052.3,417766565.54,3741618290.05,2542250417.77,198678600.0,1796908005.32
677,300617.SZ,20200117,20200117,20191231,205021446.76,403140633.61,27888973.03,810551258.15,199521915.12,100005000.0,322367091.63
678,300618.SZ,20200326,20200326,20191231,303896755.71,286608430.83,34397057.4,2013520538.0,1167531312.44,268845247.0,947866256.78
679,300620.SZ,20200228,20200228,20191231,106115795.19,341553892.71,12282755.98,553373155.62,168765481.04,90337000.0,206458430.37
680,300621.SZ,20200403,20200403,20191231,1720529373.24,297681386.67,14343701.46,2429944265.98,1726672744.96,208243000.0,398764642.97
681,300622.SZ,20200415,20200415,20191231,28167046.34,244965191.6,7197617.25,501928763.3,93999778.5,122093998.0,146213410.0
682,300623.SZ,20200416,20200416,20191231,197695661.91,1296399836.83,49204150.65,1707656651.27,180429339.18,305249337.0,581756872.23
683,300624.SZ,20200418,20200418,20191231,16482884.41,360867827.35,2664074.29,555823532.83,125963941.08,81427500.0,284201609.24
684,300628.SZ,20200415,20200415,20191231,398735941.04,1136753599.77,266529294.36,4380693616.0,425861513.81,599466000.0,2423876262.21
685,300632.SZ,20200310,20200310,20191231,275159609.4,151898399.71,12587765.68,1003593658.86,470158222.37,182982997.0,439094468.66
686,300634.SZ,20200416,20200416,20191231,280847227.16,469540484.13,10807431.51,1057339176.02,230999598.78,400010000.0,429835453.51
687,300636.SZ,20200307,20200307,20191231,69267325.43,384524023.4,22179421.19,381014348.6,188065977.08,80951000.0,224536568.96
688,300637.SZ,20200331,20200331,20191231,43252825.24,235470496.15,36356325.49,309451622.29,321330757.68,234760200.0,277360459.2
689,300638.SZ,20200415,20200415,20191231,547532150.78,848606434.79,47424756.51,1852799972.96,747705902.51,134224205.0,299346871.12
690,300639.SZ,20200416,20200416,20191231,332897376.98,423707003.96,95189180.47,664630142.3,106217285.55,217381347.0,495759531.55
691,300640.SZ,20200409,20200409,20191231,83605585.09,21082751.01,13578882.43,303419354.4,67813802.5,220864000.0,72981692.13
692,300644.SZ,20200420,20200420,20191231,248562093.7,317476834.54,22229498.26,744088895.63,318405477.02,64000000.0,277582875.61
693,300647.SZ,20200331,20200331,20191231,251049817.2,254780030.06,28699879.38,557270416.51,561981815.1,237940408.0,131525872.73
694,300650.SZ,20200320,20200320,20191231,151301590.07,168902508.46,19890172.42,540279398.92,224063838.72,107351600.0,241513271.41
