,ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
3286,000403.SZ,20180503,杨曦,M,其他,提名委员会委员,本科,中国,198404,20150930,20180502
3287,000403.SZ,20180503,张林江,M,其他,提名委员会主任,博士,中国,197007,20150930,20180502
3288,000010.SZ,20180503,贾明辉,M,其他,战略委员会召集人,本科,中国,196501,20130906,20180502
3289,000403.SZ,20180503,刘书锦,M,委员会成员,提名委员会委员,硕士,中国,1969,20180502,20181216
3290,000403.SZ,20180503,陈耿,M,委员会成员,战略委员会委员,博士,中国,1968,20180502,20181216
3291,000403.SZ,20180503,刘书锦,M,委员会成员,审计委员会委员,硕士,中国,1969,20180502,20181216
3292,000403.SZ,20180503,刘书锦,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1969,20180502,20181216
3293,000403.SZ,20180503,杨曦,M,董事会成员,董事,本科,中国,198404,20150930,20180502
3294,000403.SZ,20180503,张林江,M,董事会成员,独立董事,博士,中国,197007,20150930,20180502
3295,000403.SZ,20180503,李伟勇,M,董事会成员,董事,硕士,中国,196111,20150930,20180502
3296,000403.SZ,20180503,朱光祖,M,监事,监事,本科,中国,1964,20150930,20180502
3297,000403.SZ,20180503,史顺民,M,董事会成员,董事,本科,中国,196302,20150930,20180502
3298,000403.SZ,20180503,王丽珠,F,其他,战略委员会主任,硕士,中国,196304,20150930,20180502
3299,000403.SZ,20180503,武世民,M,其他,审计委员会委员,本科,中国,196410,20150930,20180502
3300,000403.SZ,20180503,史曜瑜,M,董事会成员,董事长,本科,中国,198508,20150930,20180502
3301,000403.SZ,20180503,王丽珠,F,其他,薪酬与考核委员会主任,硕士,中国,196304,20150930,20180502
3302,000403.SZ,20180503,杨曦,M,其他,薪酬与考核委员会委员,本科,中国,198404,20150930,20180502
3303,000403.SZ,20180503,王丽珠,F,董事会成员,独立董事,硕士,中国,196304,20150930,20180502
3304,000403.SZ,20180503,张林江,M,其他,提名委员会委员,博士,中国,197007,20150930,20180502
3305,000403.SZ,20180503,闫治仲,M,董事会成员,董事,本科,中国,197605,20150930,20180502
3306,000403.SZ,20180503,史曜瑜,M,董事会成员,董事,本科,中国,198508,20150930,20180502
3307,000403.SZ,20180503,武世民,M,董事会成员,独立董事,本科,中国,196410,20150930,20180502
3308,000010.SZ,20180503,贾明辉,M,董事会成员,董事,本科,中国,196501,20130906,20180502
3309,000403.SZ,20180503,郑文东,M,监事,职工监事,,中国,197412,20151110,20180502
3310,000403.SZ,20180503,武世民,M,其他,审计委员会主任,本科,中国,196410,20150930,20180502
3311,000403.SZ,20180503,武世民,M,其他,提名委员会委员,本科,中国,196410,20150930,20180502
3312,000403.SZ,20180503,曹三海,M,监事,监事会主席,专科,中国,19490306,20150930,20180502
3313,000403.SZ,20180503,王丽珠,F,其他,审计委员会委员,硕士,中国,196304,20150930,20180502
3314,000403.SZ,20180503,王丽珠,F,其他,薪酬与考核委员会委员,硕士,中国,196304,20150930,20180502
3315,000403.SZ,20180503,史曜瑜,M,其他,审计委员会委员,本科,中国,198508,20150930,20180502
3316,000403.SZ,20180503,刘书锦,M,委员会成员,薪酬与考核委员会主任,硕士,中国,1969,20180502,20181216
3317,000403.SZ,20180503,陈耿,M,董事会成员,董事,博士,中国,1968,20180502,20181216
3318,000403.SZ,20180503,张林江,M,其他,薪酬与考核委员会委员,博士,中国,197007,20150930,20180502
3319,000403.SZ,20180503,陈耿,M,委员会成员,战略委员会主任,博士,中国,1968,20180502,20181216
3320,000403.SZ,20180503,周冠鑫,M,监事,监事会主席,本科,中国,1971,20180502,20181216
3321,000403.SZ,20180503,陈耿,M,董事会成员,董事长,博士,中国,1968,20180502,20181216
3322,000403.SZ,20180503,陈耿,M,高管,法定代表人,博士,中国,1968,20180502,20181216
3323,000403.SZ,20180503,王芳福,M,监事,职工监事,本科,中国,,20150924,20180502
3324,000403.SZ,20180503,史曜瑜,M,高管,法定代表人,本科,中国,198508,20150930,20180502
3325,000070.SZ,20180503,刘燕,M,监事,监事,硕士,中国,1964,20120608,20180502
3326,000009.SZ,20180429,娄兵,F,高管,高级副总裁,硕士,中国,1962,20160629,20180427
3327,000034.SZ,20180428,李岩,F,高管,人力资源总监,硕士,中国,1974,20180426,
3328,000034.SZ,20180428,吕敬,M,高管,副总裁,硕士,中国,1975,20180426,
3329,000034.SZ,20180428,韩智敏,M,高管,副总裁,硕士,中国,1976,20180426,
3330,000034.SZ,20180428,郭为,M,高管,总裁,硕士,中国,1963,20180426,
3331,000034.SZ,20180428,辛昕,F,高管,财务总监,本科,中国,1977,20171226,
3332,000034.SZ,20180428,郭为,M,其他,战略委员会委员,硕士,中国,1963,20160329,
3333,000034.SZ,20180428,朱锦梅,F,其他,审计委员会委员,硕士,中国,1970,20160329,
3334,000034.SZ,20180428,郭为,M,其他,提名委员会委员,硕士,中国,1963,20160329,
3335,000034.SZ,20180428,郭为,M,董事会成员,董事长,硕士,中国,1963,20160329,
3336,000034.SZ,20180428,张连起,M,其他,薪酬与考核委员会委员,博士,中国,1963,20180426,
3337,000034.SZ,20180428,张连起,M,其他,提名委员会委员,博士,中国,1963,20180426,
3338,000034.SZ,20180428,王继业,F,高管,董事会秘书,硕士,中国,1967,20160329,
3339,000034.SZ,20180428,辛昕,F,其他,薪酬与考核委员会委员,本科,中国,1977,20180316,
3340,000034.SZ,20180428,朱锦梅,F,其他,提名委员会委员,硕士,中国,1970,20160329,
3341,000034.SZ,20180428,张梅,F,监事,监事会主席,本科,中国,1971,20160329,
3342,000034.SZ,20180428,周立达,M,高管,副总裁,中职,中国,1969,20160329,
3343,000030.SZ,20180428,李志勇,M,监事,职工监事,硕士,中国,1981,20130322,20180426
3344,000034.SZ,20180428,孙丹梅,F,其他,董事会证券事务代表,硕士,中国,1978,20170328,
3345,000034.SZ,20180428,郭为,M,高管,法定代表人,硕士,中国,1963,20160329,
3346,000034.SZ,20180428,叶海强,M,高管,副总裁,硕士,中国,1974,20160329,
3347,000030.SZ,20180428,宋子会,M,监事,职工监事,,中国,1971,20180426,
3348,000034.SZ,20180428,王晓岩,M,其他,战略委员会委员,硕士,中国,1961,20180316,
3349,000034.SZ,20180428,许军利,M,其他,审计委员会委员,硕士,中国,1961,20180316,
3350,000034.SZ,20180428,张宏江,M,其他,战略委员会委员,博士,中国,1961,20171026,
3351,000029.SZ,20180427,唐小平,M,高管,董事会秘书,硕士,中国,197010,20180426,
3352,000029.SZ,20180427,陈继,M,高管,董事会秘书,本科,中国,197201,20030129,20180426
3353,000069.SZ,20180427,陈兰,F,其他,董事会证券事务代表,本科,中国,197508,20180424,
3354,000069.SZ,20180427,王久浩,M,其他,董事会证券事务代表,硕士,中国,1981,20171019,20180424
3355,000413.SZ,20180426,李兆廷,M,董事会成员,董事长,本科,中国,1965,20111130,20180425
3356,000034.SZ,20180426,张宏江,M,董事会成员,独立董事,博士,中国,1961,20170904,
3357,000034.SZ,20180426,张连起,M,董事会成员,独立董事,博士,中国,1963,20180425,
3358,000034.SZ,20180426,刘烨,F,监事,职工监事,硕士,中国,1987,20180425,
3359,000034.SZ,20180426,许军利,M,董事会成员,董事,硕士,中国,1961,20180112,
3360,000413.SZ,20180426,李兆廷,M,其他,战略委员会委员,本科,中国,1965,20111130,20180425
3361,000413.SZ,20180426,李兆廷,M,高管,法定代表人,本科,中国,1965,20111130,20180425
3362,000413.SZ,20180426,李兆廷,M,董事会成员,董事,本科,中国,1965,20111130,20180425
3363,000038.SZ,20180426,马炬,M,高管,总经理,硕士,中国,1968,20170714,20180425
3364,000413.SZ,20180426,李兆廷,M,其他,战略委员会召集人,本科,中国,1965,20130729,20180425
3365,000034.SZ,20180426,孙丹梅,F,监事,监事,硕士,中国,1978,20160328,
3366,000034.SZ,20180426,朱锦梅,F,董事会成员,独立董事,硕士,中国,1970,20160328,
3367,000034.SZ,20180426,张梅,F,监事,监事,本科,中国,1971,20160328,
3368,000034.SZ,20180426,辛昕,F,董事会成员,董事,本科,中国,1977,20180112,
3369,000065.SZ,20180426,原军,M,董事会成员,董事,本科,中国,1970,20180425,
3370,000034.SZ,20180426,王晓岩,M,董事会成员,董事,硕士,中国,1961,20080627,
3371,000034.SZ,20180426,郭为,M,董事会成员,董事,硕士,中国,1963,20160328,
3372,000059.SZ,20180425,许晓军,M,高管,副总经理,本科,中国,196809,20140129,20180424
3373,000059.SZ,20180425,李春建,M,高管,总经理,硕士,中国,196610,20150924,20180424
3374,000059.SZ,20180425,唐治钫,M,高管,总工程师,硕士,中国,196003,20111027,20180424
3375,000059.SZ,20180425,王维良,M,高管,总会计师,硕士,中国,196307,20111027,20180424
3376,000059.SZ,20180425,金晓晨,M,高管,副总经理,硕士,中国,196711,20111027,20180424
3377,000059.SZ,20180425,王维良,M,高管,董事会秘书,硕士,中国,196307,20080528,20180424
3378,000058.SZ,20180424,张良,M,委员会成员,战略委员会委员,硕士,中国,1971,20180420,
3379,000058.SZ,20180424,张良,M,其他,战略委员会委员,硕士,中国,1971,20180420,
3380,000058.SZ,20180424,陈惠劼,M,其他,薪酬与考核委员会委员,本科,中国,1968,20180420,
3381,000058.SZ,20180424,陈惠劼,M,其他,战略委员会召集人,本科,中国,1968,20180420,
3382,000058.SZ,20180424,陈惠劼,M,其他,战略委员会委员,本科,中国,1968,20180420,
3383,000409.SZ,20180423,董吉林,M,高管,副总经理,专科,中国,1975,20180420,
3384,000096.SZ,20180418,唐天云,M,董事会成员,独立董事,本科,中国,1960,20180417,
3385,000096.SZ,20180418,周霞,F,董事会成员,独立董事,本科,中国,1970,20180417,
3386,000096.SZ,20180418,张桂泉,M,其他,战略委员会委员,本科,中国,1966,20130328,
3387,000096.SZ,20180418,李涵,F,其他,董事会证券事务代表,硕士,中国,1983,20130425,
3388,000096.SZ,20180418,陈大龙,M,其他,战略委员会委员,硕士,中国,1962,20161209,
3389,000096.SZ,20180418,王坚,F,监事,监事,专科,中国,1970,20150521,
3390,000028.SZ,20180418,陈胜群,M,其他,审计委员会召集人,博士,中国,1962,20180417,
3391,000096.SZ,20180418,赵政,M,其他,薪酬与考核委员会主任,硕士,中国,1983,20180417,
3392,000028.SZ,20180418,陈胜群,M,其他,薪酬与考核委员会委员,博士,中国,1962,20180417,
3393,000028.SZ,20180418,陈胜群,M,其他,提名委员会委员,博士,中国,1962,20180417,
3394,000028.SZ,20180418,陈宏辉,M,董事会成员,独立董事,,中国,1971,20170314,
3395,000096.SZ,20180418,李颖琦,F,其他,提名委员会委员,博士,中国,1976,20180417,
3396,000096.SZ,20180418,李颖琦,F,其他,薪酬与考核委员会委员,博士,中国,1976,20180417,
3397,000096.SZ,20180418,李颖琦,F,其他,审计委员会委员,博士,中国,1976,20180417,
3398,000050.SZ,20180418,赵军,M,高管,副总经理,硕士,中国,197211,20160629,20180418
3399,000096.SZ,20180418,张桂泉,M,董事会成员,董事长,本科,中国,1966,20130328,
3400,000096.SZ,20180418,周霞,F,其他,提名委员会委员,本科,中国,1970,20180417,
3401,000096.SZ,20180418,唐天云,M,其他,提名委员会委员,本科,中国,1960,20180417,
3402,000096.SZ,20180418,唐天云,M,其他,薪酬与考核委员会委员,本科,中国,1960,20180417,
3403,000096.SZ,20180418,周霞,F,其他,薪酬与考核委员会委员,本科,中国,1970,20180417,
3404,000096.SZ,20180418,唐天云,M,其他,审计委员会委员,本科,中国,1960,20180417,
3405,000096.SZ,20180418,周霞,F,其他,审计委员会委员,本科,中国,1970,20180417,
3406,000096.SZ,20180418,周霞,F,其他,提名委员会主任,本科,中国,1970,20180417,
3407,000096.SZ,20180418,唐天云,M,其他,审计委员会主任,本科,中国,1960,20180417,
3408,000096.SZ,20180418,黄邦欣,M,高管,副总经理,硕士,中国,1980,20180417,
3409,000028.SZ,20180418,李东久,M,其他,战略委员会委员,硕士,中国,1965,20180417,
3410,000096.SZ,20180418,张桂泉,M,其他,战略委员会主任,本科,中国,1966,20130328,
3411,000096.SZ,20180418,叶见青,M,高管,副总经理,本科,中国,1962,20050125,
3412,000050.SZ,20180418,娄军,M,高管,副总经理,本科,中国,196811,20130618,20180418
3413,000096.SZ,20180418,陈强,M,高管,副总经理,硕士,中国,1963,20120328,
3414,000096.SZ,20180418,王坚,F,监事,监事会主席,专科,中国,1970,20150521,
3415,000096.SZ,20180418,张满华,M,其他,提名委员会委员,硕士,中国,1975,20150521,
3416,000096.SZ,20180418,沈诚,M,监事,职工监事,本科,中国,1968,20150521,
3417,000096.SZ,20180418,郭立邦,M,其他,薪酬与考核委员会委员,硕士,中国,1963,20150521,
3418,000096.SZ,20180418,李洪生,M,其他,审计委员会委员,硕士,中国,1963,20150521,
3419,000096.SZ,20180418,李颖琦,F,董事会成员,独立董事,博士,中国,1976,20180417,
3420,000096.SZ,20180418,赵政,M,董事会成员,独立董事,硕士,中国,1983,20180417,
3421,000096.SZ,20180418,李世标,M,其他,战略委员会委员,本科,中国,1964,20150521,
3422,000028.SZ,20180418,连万勇,M,董事会成员,董事,硕士,中国,1970,20180417,
3423,000028.SZ,20180418,姜修昌,M,董事会成员,董事,本科,中国,1964,20110428,
3424,000028.SZ,20180418,李东久,M,董事会成员,董事,硕士,中国,1965,20180417,
3425,000028.SZ,20180418,欧永良,M,董事会成员,独立董事,硕士,中国,,20180417,
3426,000096.SZ,20180418,李世标,M,董事会成员,董事,本科,中国,1964,20150521,
3427,000096.SZ,20180418,嵇元弘,F,高管,董事会秘书,本科,中国,1967,19990816,
3428,000096.SZ,20180418,李洪生,M,董事会成员,董事,硕士,中国,1963,20041126,
3429,000028.SZ,20180418,林兆雄,M,董事会成员,董事,硕士,中国,1967,20160406,
3430,000028.SZ,20180418,李智明,M,其他,战略委员会委员,硕士,中国,1962,20140227,
3431,000096.SZ,20180418,陈大龙,M,董事会成员,副董事长,硕士,中国,1962,20161209,
3432,000096.SZ,20180418,郭立邦,M,董事会成员,董事,硕士,中国,1963,20120328,
3433,000096.SZ,20180418,彭斯琦,M,监事,职工监事,本科,中国,1982,20180417,
3434,000028.SZ,20180418,欧永良,M,其他,提名委员会召集人,硕士,中国,,20180417,
3435,000028.SZ,20180418,陈胜群,M,其他,审计委员会委员,博士,中国,1962,20180417,
3436,000028.SZ,20180418,欧永良,M,其他,审计委员会委员,硕士,中国,,20180417,
3437,000028.SZ,20180418,欧永良,M,其他,薪酬与考核委员会委员,硕士,中国,,20180417,
3438,000028.SZ,20180418,欧永良,M,其他,提名委员会委员,硕士,中国,,20180417,
3439,000028.SZ,20180418,刘勇,M,其他,战略委员会召集人,博士,中国,1969,20180417,
3440,000096.SZ,20180418,张满华,M,董事会成员,董事,硕士,中国,1975,20150521,
3441,000028.SZ,20180418,连万勇,M,其他,审计委员会委员,硕士,中国,1970,20180417,
3442,000028.SZ,20180418,李东久,M,其他,审计委员会委员,硕士,中国,1965,20180417,
3443,000028.SZ,20180418,刘勇,M,其他,提名委员会委员,博士,中国,1969,20180417,
3444,000096.SZ,20180418,赵政,M,其他,提名委员会委员,硕士,中国,1983,20180417,
3445,000028.SZ,20180418,王兆宇,M,其他,董事会证券事务代表,本科,中国,1983,20180417,
3446,000096.SZ,20180418,赵政,M,其他,薪酬与考核委员会委员,硕士,中国,1983,20180417,
3447,000096.SZ,20180418,李洪生,M,其他,战略委员会委员,硕士,中国,1963,20100528,
3448,000028.SZ,20180418,姜修昌,M,其他,审计委员会委员,本科,中国,1964,20110428,
3449,000096.SZ,20180418,杨红宇,M,董事会成员,董事,硕士,中国,1967,20161209,
3450,000096.SZ,20180418,赵政,M,其他,审计委员会委员,硕士,中国,1983,20180417,
3451,000096.SZ,20180418,陈大龙,M,董事会成员,董事,硕士,中国,1962,20161209,
3452,000028.SZ,20180418,刘勇,M,董事会成员,董事长,博士,中国,1969,20171025,
3453,000028.SZ,20180418,刘勇,M,其他,战略委员会委员,博士,中国,1969,20170417,
3454,000096.SZ,20180418,嵇元弘,F,高管,副总经理,本科,中国,1967,20080512,
3455,000096.SZ,20180418,李洪生,M,高管,总经理,硕士,中国,1963,20071222,
3456,000096.SZ,20180418,张桂泉,M,高管,法定代表人,本科,中国,1966,20130328,
3457,000096.SZ,20180418,杨红宇,M,其他,战略委员会委员,硕士,中国,1967,20161209,
3458,000028.SZ,20180418,林兆雄,M,其他,战略委员会委员,硕士,中国,1967,20160421,
3459,000028.SZ,20180418,刘静云,F,监事,监事,硕士,中国,1976,20160902,
3460,000028.SZ,20180418,李智明,M,董事会成员,董事,硕士,中国,1962,20140218,
3461,000028.SZ,20180418,陈宏辉,M,其他,战略委员会委员,,中国,1971,20170417,
3462,000028.SZ,20180418,陈宏辉,M,其他,审计委员会委员,,中国,1971,20170417,
3463,000028.SZ,20180418,陈宏辉,M,其他,薪酬与考核委员会委员,,中国,1971,20170417,
3464,000028.SZ,20180418,陈宏辉,M,其他,薪酬与考核委员会召集人,,中国,1971,20170417,
3465,000028.SZ,20180418,陈常兵,M,高管,董事会秘书,硕士,中国,1967,20001229,
3466,000028.SZ,20180418,刘勇,M,董事会成员,董事,博士,中国,1969,20170118,
3467,000028.SZ,20180418,陈胜群,M,董事会成员,独立董事,博士,中国,1962,20180417,
3468,000066.SZ,20180417,周庚申,M,高管,高级副总裁,硕士,中国,1967,20161125,
3469,000066.SZ,20180417,邓文韬,M,其他,董事会证券事务代表,本科,中国,,20180416,
3470,000066.SZ,20180417,虞世全,M,其他,审计委员会委员,硕士,中国,196611,20141224,
3471,000066.SZ,20180417,虞世全,M,其他,审计委员会主任,硕士,中国,196611,20141224,
3472,000066.SZ,20180417,张志勇,M,其他,审计委员会委员,硕士,中国,,20161215,
3473,000066.SZ,20180417,孔雪屏,F,其他,薪酬与考核委员会委员,硕士,中国,,20161215,
3474,000066.SZ,20180417,虞世全,M,其他,薪酬与考核委员会委员,硕士,中国,196611,20161215,
3475,000066.SZ,20180417,吕宝利,M,其他,提名委员会委员,本科,中国,,20180416,
3476,000066.SZ,20180417,蓝庆新,M,其他,薪酬与考核委员会主任,博士,中国,,20161215,
3477,000066.SZ,20180417,马跃,M,监事,监事会主席,本科,中国,1959,20070608,
3478,000066.SZ,20180417,周在龙,M,高管,高级副总裁,硕士,中国,,20161215,
3479,000155.SZ,20180417,张斌,F,高管,董事会秘书,本科,中国,197509,20180416,
3480,000066.SZ,20180417,戴湘桃,M,高管,高级副总裁,本科,中国,,20170112,
3481,000155.SZ,20180417,甄佳,F,高管,董事会秘书,硕士,中国,198309,20150428,20180416
3482,000066.SZ,20180417,刘文彬,M,高管,财务总监,硕士,中国,,20170221,
3483,000066.SZ,20180417,郭镇,M,高管,董事会秘书,硕士,中国,1975,20060223,
3484,000066.SZ,20180417,蓝庆新,M,其他,审计委员会委员,博士,中国,,20161215,
3485,000066.SZ,20180417,段军,M,高管,高级副总裁,本科,中国,,20171019,
3486,000066.SZ,20180417,李峻,M,其他,战略委员会委员,博士,中国,,20180416,
3487,000066.SZ,20180417,虞世全,M,其他,提名委员会委员,硕士,中国,196611,20141224,
3488,000066.SZ,20180417,蓝庆新,M,其他,薪酬与考核委员会委员,博士,中国,,20141224,
3489,000062.SZ,20180414,王瑛,F,高管,董事会秘书,硕士,中国,197701,20100204,
3490,000062.SZ,20180414,张泽宏,M,董事会成员,董事,硕士,中国,197212,20120628,
3491,000062.SZ,20180414,郑毅,M,高管,执行总经理,本科,中国,196408,20150409,
3492,000065.SZ,20180414,王粤涛,M,高管,法定代表人,硕士,中国,1968,20140526,20180413
3493,000019.SZ,20180414,刘征宇,M,其他,战略委员会委员,硕士,中国,1970,20150921,20180413
3494,000019.SZ,20180414,刘征宇,M,董事会成员,董事,硕士,中国,1970,20150910,20180413
3495,000062.SZ,20180414,张泽宏,M,其他,审计委员会委员,硕士,中国,197212,20160420,
3496,000062.SZ,20180414,阎志亮,M,监事,职工监事,硕士,中国,197309,20090630,
3497,000062.SZ,20180414,谭华,M,监事,监事会主席,本科,中国,197806,20150626,
3498,000062.SZ,20180414,谭华,M,监事,监事,本科,中国,197806,20150626,
3499,000019.SZ,20180414,黄宇,M,其他,提名委员会委员,硕士,中国,1974,20150921,20180413
3500,000062.SZ,20180414,张恒春,M,董事会成员,董事,博士,中国,196207,20180413,
3501,000062.SZ,20180414,郑毅,M,董事会成员,董事,本科,中国,196408,20180413,
3502,000062.SZ,20180414,周生明,M,董事会成员,独立董事,本科,中国,196302,20180413,
3503,000062.SZ,20180414,姚家勇,M,董事会成员,独立董事,硕士,中国,197210,20180413,
3504,000062.SZ,20180414,胡新安,M,董事会成员,董事,本科,中国,196808,20090630,
3505,000062.SZ,20180414,邓磊,M,董事会成员,独立董事,博士,中国,197812,20180413,
3506,000062.SZ,20180414,刘慧军,M,高管,副总经理,硕士,中国,197401,20171011,
3507,000065.SZ,20180414,王粤涛,M,董事会成员,董事,硕士,中国,1968,20140611,20180413
3508,000062.SZ,20180414,姚家勇,M,其他,审计委员会委员,硕士,中国,197210,20180413,
3509,000062.SZ,20180414,邓磊,M,其他,审计委员会委员,博士,中国,197812,20180413,
3510,000062.SZ,20180414,姚家勇,M,其他,审计委员会召集人,硕士,中国,197210,20180413,
3511,000062.SZ,20180414,周生明,M,其他,薪酬与考核委员会委员,本科,中国,196302,20180413,
3512,000062.SZ,20180414,郑毅,M,其他,薪酬与考核委员会委员,本科,中国,196408,20180413,
3513,000062.SZ,20180414,邓磊,M,其他,薪酬与考核委员会委员,博士,中国,197812,20180413,
3514,000062.SZ,20180414,周生明,M,其他,薪酬与考核委员会召集人,本科,中国,196302,20180413,
3515,000062.SZ,20180414,黄辉,M,其他,董事会证券事务代表,硕士,中国,198701,20171124,
3516,000062.SZ,20180414,李茂群,F,其他,董事会证券事务代表,本科,中国,199208,20171124,
3517,000062.SZ,20180414,王瑛,F,董事会成员,董事,硕士,中国,197701,20120628,
3518,000062.SZ,20180414,胡新安,M,高管,法定代表人,本科,中国,196808,20100311,
3519,000062.SZ,20180414,石世辉,M,监事,监事,本科,中国,197809,20120628,
3520,000065.SZ,20180414,原军,M,高管,总经理,本科,中国,1970,20180413,
3521,000062.SZ,20180414,刘红,F,高管,副总经理,本科,中国,196803,20151009,
3522,000065.SZ,20180414,原军,M,高管,法定代表人,本科,中国,1970,20180413,
3523,000062.SZ,20180414,胡新安,M,董事会成员,董事长,本科,中国,196808,20100311,
3524,000019.SZ,20180414,黄宇,M,董事会成员,董事,硕士,中国,1974,20121012,20180413
3525,000065.SZ,20180414,王粤涛,M,高管,总经理,硕士,中国,1968,20140526,20180413
3526,000062.SZ,20180414,胡新安,M,高管,总经理,本科,中国,196808,20140801,
3527,000430.SZ,20180413,罗选国,M,其他,战略委员会委员,硕士,中国,1960,20120518,20180412
3528,000416.SZ,20180413,冯壮勇,M,董事会成员,董事,硕士,中国,1968,20180412,
3529,000430.SZ,20180413,罗选国,M,董事会成员,董事,硕士,中国,1960,20090703,20180412
3530,000430.SZ,20180413,罗选国,M,高管,总裁,硕士,中国,1960,20090611,20180412
3531,000010.SZ,20180410,蒋斌,M,其他,战略委员会委员,本科,中国,198410,20130906,20180404
3532,000010.SZ,20180410,蒋斌,M,其他,审计委员会委员,本科,中国,198410,20130906,20180404
3533,000010.SZ,20180410,蒋斌,M,董事会成员,副董事长,本科,中国,198410,20130906,20180404
3534,000010.SZ,20180410,蒋斌,M,其他,薪酬与考核委员会委员,本科,中国,198410,20160127,20180404
3535,000010.SZ,20180410,蒋斌,M,董事会成员,董事,本科,中国,198410,20130906,20180404
3536,000401.SZ,20180409,赵晨光,M,监事,职工监事,硕士,中国,198004,20180403,
3537,000010.SZ,20180409,王云杰,M,高管,副总经理,本科,中国,198108,20160127,20180404
3538,000401.SZ,20180409,赵阳,M,监事,职工监事,本科,中国,1973,20080418,20180403
3539,000401.SZ,20180409,孔庆辉,M,高管,总经理,硕士,中国,197101,20180404,
3540,000012.SZ,20180409,何进,M,高管,副总裁,硕士,中国,1972,20180404,
3541,000401.SZ,20180409,张占民,M,高管,总经理助理,本科,中国,196402,20170605,20180404
3542,000401.SZ,20180409,孔庆辉,M,高管,副总经理,硕士,中国,197101,20171024,20180404
3543,000498.SZ,20180405,张仰进,M,董事会成员,董事,硕士,中国,197412,20160815,20180404
3544,000001.SZ,20180405,何之江,M,高管,副行长,硕士,中国,1965,20170513,20180405
3545,000066.SZ,20180404,吕宝利,M,董事会成员,董事,本科,中国,,20180403,
3546,000066.SZ,20180404,李福江,F,监事,监事,本科,中国,1968,20161214,
3547,000066.SZ,20180404,马跃,M,监事,监事,本科,中国,1959,20040608,
3548,000066.SZ,20180404,孔雪屏,F,董事会成员,董事,硕士,中国,,20161214,
3549,000066.SZ,20180404,李峻,M,董事会成员,董事,博士,中国,,20161214,
3550,000066.SZ,20180404,虞世全,M,董事会成员,独立董事,硕士,中国,196611,20141223,
3551,000066.SZ,20180404,蓝庆新,M,董事会成员,独立董事,博士,中国,,20141223,
3552,000066.SZ,20180404,张志勇,M,董事会成员,董事,硕士,中国,,20160526,
3553,000428.SZ,20180402,刘胜,M,高管,董事会秘书,本科,中国,1968,20180330,
3554,000428.SZ,20180402,刘胜,M,高管,代董事会秘书,本科,中国,1968,20180105,20180330
3555,000404.SZ,20180331,寇化梦,M,其他,薪酬与考核委员会委员,硕士,中国,197002,20150416,20180329
3556,000404.SZ,20180331,牟文,F,其他,审计委员会委员,硕士,中国,196509,20120315,
3557,000404.SZ,20180331,牟文,F,其他,审计委员会主任,硕士,中国,196509,20120315,
3558,000429.SZ,20180331,李梅,F,监事,职工监事,专科,中国,1970,20020816,20180330
3559,000404.SZ,20180331,牟文,F,其他,薪酬与考核委员会委员,硕士,中国,196509,20120315,
3560,000404.SZ,20180331,张蕊,F,其他,提名委员会主任,本科,中国,196206,20160505,
3561,000010.SZ,20180331,郑方,M,董事会成员,董事,本科,中国,196308,20130906,20180330
3562,000404.SZ,20180331,张蕊,F,其他,提名委员会委员,本科,中国,196206,20160505,
3563,000058.SZ,20180330,张宇杰,M,监事,监事,硕士,中国,1963,20180329,
3564,000058.SZ,20180330,汪冠丞,M,监事,监事,硕士,中国,1963,20180329,
3565,000058.SZ,20180330,张宇杰,M,监事,监事会主席,硕士,中国,1963,20180329,
3566,000058.SZ,20180330,张宇杰,M,监事,监事会主席,硕士,中国,1963,20180329,
3567,000058.SZ,20180330,彭爱云,M,高管,副总经理,本科,中国,1973,20180329,
3568,000058.SZ,20180330,彭爱云,M,高管,董事会秘书,本科,中国,1973,20180329,
3569,000058.SZ,20180330,陈惠劼,M,高管,法定代表人,本科,中国,1968,20180329,
3570,000058.SZ,20180330,陈惠劼,M,董事会成员,董事,本科,中国,1968,20180329,
3571,000058.SZ,20180330,陈惠劼,M,董事会成员,董事长,本科,中国,1968,20180329,
3572,000058.SZ,20180330,刘志军,M,高管,代董事会秘书,硕士,中国,1968,20171220,20180329
3573,000058.SZ,20180330,张良,M,董事会成员,董事,硕士,中国,1971,20180329,
3574,000058.SZ,20180330,王宝,M,高管,法定代表人,硕士,中国,1964,20170925,20180329
3575,000039.SZ,20180328,于亚,M,高管,副总裁,硕士,中国,1956,20100319,20180327
3576,000039.SZ,20180328,张宝清,M,高管,副总裁,本科,中国,1957,20120322,20180327
3577,000039.SZ,20180328,于玉群,M,高管,副总裁,硕士,中国,1965,20180327,
3578,000039.SZ,20180328,高翔,M,高管,副总裁,本科,中国,1965,20150401,20180327
3579,000039.SZ,20180328,高翔,M,高管,常务副总裁,本科,中国,1965,20180327,
3580,000039.SZ,20180328,黄田化,M,高管,副总裁,本科,中国,1963,20180327,
3581,000039.SZ,20180328,刘学斌,M,高管,副总裁,本科,中国,1959,20040316,20180326
3582,000039.SZ,20180328,吴发沛,M,高管,副总裁,硕士,中国,1958,20040316,20180327
3583,000008.SZ,20180327,易廷斌,M,委员会成员,薪酬与考核委员会委员,本科,中国,195707,20180326,20181129
